gene_symbol,disease_id,score
ESR1,C4016037,0.4
ESR1,C4510972,0.4
ESR1,C5193121,0.4
ESR1,C5680527,0.4
ESR2,C0001418,0.7
ESR2,C0002170,0.45
ESR2,C0002395,0.85
ESR2,C0003811,0.65
ESR2,C0003873,0.75
ESR2,C0004114,0.5
ESR2,C0004238,0.55
ESR2,C0005684,0.75
ESR2,C0005695,0.6
ESR2,C0006142,0.9
ESR2,C0007097,0.85
ESR2,C0007138,0.6
ESR2,C0009404,0.7
ESR2,C0010054,0.7
ESR2,C0010068,0.7
ESR2,C0014170,0.4
ESR2,C0014175,0.8
ESR2,C0018213,0.65
ESR2,C0020538,0.8
ESR2,C0021361,0.65
ESR2,C0023869,0.4
ESR2,C0024141,0.7
ESR2,C0025149,0.65
ESR2,C0029456,0.85
ESR2,C0030567,0.75
ESR2,C0032914,0.65
ESR2,C0033578,0.7
ESR2,C0036341,0.75
ESR2,C0041696,0.6
ESR2,C0151744,0.5
ESR2,C0154088,0.4
ESR2,C0157946,0.45
ESR2,C0206663,0.4
ESR2,C0236736,0.4
ESR2,C0264694,0.5
ESR2,C0334265,0.4
ESR2,C0339573,0.65
ESR2,C0346629,0.8
ESR2,C0376358,0.9
ESR2,C0553707,0.4
ESR2,C0588008,0.5
ESR2,C0750935,0.4
ESR2,C0848558,0.65
ESR2,C1269683,0.65
ESR2,C1334410,0.4
ESR2,C1368683,0.4
ESR2,C1458155,0.85
ESR2,C1833921,0.5
ESR2,C4748626,0.6
ESRRA,C0002736,0.5
ESRRA,C0025517,0.65
ESRRA,C0029463,0.6
ESRRA,C0206639,0.4
ESRRA,C1458155,0.85
ESRRG,C0015934,0.6
ESRRG,C0025322,0.4
ETS1,C0007570,0.65
ETS1,C0011854,0.55
ETS1,C0011860,0.85
ETS1,C0024141,0.85
ETS1,C0035126,0.4
ETS1,C0152021,0.65
ETS1,C0795841,0.75
EZH2,C0000768,0.5
EZH2,C0001815,0.8
EZH2,C0009404,0.45
EZH2,C0010278,0.4
EZH2,C0014170,0.5
EZH2,C0017636,0.75
EZH2,C0018801,0.65
EZH2,C0018802,0.65
EZH2,C0023462,0.65
EZH2,C0023467,0.9
EZH2,C0023480,0.65
EZH2,C0024301,0.85
EZH2,C0024623,0.8
EZH2,C0024624,0.45
EZH2,C0026987,0.65
EZH2,C0027672,0.4
EZH2,C0029463,0.9
EZH2,C0033578,0.75
EZH2,C0038356,0.55
EZH2,C0043094,0.4
EZH2,C0079731,0.9
EZH2,C0079744,0.95
EZH2,C0079745,0.5
EZH2,C0079758,0.4
EZH2,C0079765,0.4
EZH2,C0153421,0.45
EZH2,C0153422,0.45
EZH2,C0153423,0.45
EZH2,C0153491,0.45
EZH2,C0153492,0.45
EZH2,C0153493,0.45
EZH2,C0206639,0.5
EZH2,C0206698,0.75
EZH2,C0220765,0.5
EZH2,C0265210,0.95
EZH2,C0278878,0.4
EZH2,C0280725,0.4
EZH2,C0346629,0.8
EZH2,C0349639,0.5
EZH2,C0376628,0.4
EZH2,C0585362,0.8
EZH2,C0749794,0.4
EZH2,C0919267,0.75
EZH2,C1301355,0.7
EZH2,C1319315,0.6
EZH2,C1335062,0.45
EZH2,C1368871,0.4
EZH2,C1458155,0.75
EZH2,C1514422,0.4
EZH2,C1535926,0.6
EZH2,C1956130,0.4
EZH2,C1956131,0.4
EZH2,C2239176,1.0
EZH2,C2713368,0.45
EZH2,C2825149,0.4
EZH2,C5925135,0.4
EZR,C0007097,0.6
EZR,C0033578,0.5
EZR,C0157946,0.4
EZR,C0553707,0.4
EZR,C1368683,0.5
EZR,C5680181,0.4
F11R,C0020538,0.8
F12,C0002994,1.0
F12,C0007787,0.45
F12,C0015526,1.0
F12,C0019243,1.0
F12,C0020538,0.75
F12,C0027051,0.65
F12,C0040038,0.8
F12,C0042109,0.4
F12,C0087086,0.75
F12,C0311468,0.4
F12,C0740392,0.45
F12,C1857728,0.95
F12,C5681829,0.4
F2,C0002395,0.75
F2,C0003615,0.45
F2,C0003873,0.6
F2,C0003977,0.4
F2,C0005779,1.0
F2,C0007282,0.55
F2,C0007570,0.45
F2,C0007785,0.8
F2,C0007786,0.4
F2,C0008533,0.75
F2,C0010054,0.75
F2,C0010068,0.7
F2,C0011311,0.65
F2,C0012739,0.8
F2,C0015397,0.55
F2,C0015695,0.5
F2,C0015696,0.4
F2,C0017658,0.65
F2,C0018784,0.65
F2,C0019069,0.85
F2,C0019080,0.9
F2,C0019360,0.5
F2,C0020564,0.4
F2,C0023890,0.8
F2,C0024141,0.75
F2,C0027051,0.8
F2,C0027543,0.7
F2,C0027720,0.55
F2,C0027746,0.5
F2,C0028754,0.8
F2,C0029445,0.6
F2,C0030524,0.4
F2,C0032914,0.8
F2,C0034065,1.0
F2,C0035328,0.75
F2,C0036341,0.55
F2,C0037198,0.6
F2,C0038454,1.0
F2,C0040038,1.0
F2,C0040053,1.0
F2,C0042487,1.0
F2,C0085605,0.6
F2,C0085762,0.6
F2,C0087086,0.95
F2,C0151744,0.65
F2,C0158442,0.4
F2,C0158449,0.4
F2,C0158450,0.4
F2,C0158451,0.4
F2,C0162819,0.4
F2,C0241910,0.45
F2,C0264694,0.4
F2,C0272317,1.0
F2,C0338573,0.75
F2,C0398623,0.95
F2,C0400966,0.5
F2,C0740392,0.4
F2,C0745048,0.4
F2,C1332355,0.45
F2,C1412000,0.5
F2,C1861172,1.0
F2,C1963943,0.7
F2,C2239176,0.7
F2,C3160733,0.5
F2,C3241937,0.55
F2R,C0001308,0.4
F2R,C0015695,0.55
F2R,C0015696,0.4
F2R,C0019189,0.4
F2R,C0021368,0.75
F2R,C0023890,0.4
F2R,C0038356,0.4
F2R,C0149519,0.4
F2RL1,C0004096,0.8
F2RL1,C0017160,0.4
F2RL1,C0021368,0.75
F2RL1,C0024117,0.7
F2RL1,C0025202,0.65
F2RL1,C0033774,0.75
F2RL1,C0151744,0.55
F2RL1,C3825727,0.45
F3,C0012739,0.85
F3,C0023487,0.75
F3,C0023890,0.65
F3,C0027726,0.5
F3,C0034155,0.4
F3,C0040053,1.0
F3,C0042487,0.75
F3,C0042974,0.45
F3,C0087086,0.8
F3,C0151744,0.6
F3,C0862030,0.4
F3,C1458155,0.75
F3,C1852540,0.6
F3,C1963943,0.7
F3,C4277682,0.4
F3,C5203670,0.75
FAAH,C0006142,0.65
FAAH,C0006870,0.65
FAAH,C0020179,0.65
FAAH,C0024809,0.75
FAAH,C0028754,0.85
FAAH,C0032962,0.4
FAAH,C0236969,0.6
FAAH,C1847831,0.4
FAAH,C4760611,0.4
FABP1,C0022661,0.65
FABP1,C0022672,0.6
FABP1,C0023794,0.4
FABP1,C0029591,0.4
FABP1,C0162557,0.5
FABP4,C0006142,0.75
FABP4,C0007097,0.7
FABP4,C0011616,0.4
FABP4,C0022658,0.6
FABP4,C0553707,0.4
FABP4,C1368683,0.4
FABP5,C0036341,0.55
FABP5,C0151744,0.4
FABP5,C2239176,0.75
FABP7,C0005586,0.6
FABP7,C0036341,0.65
FABP7,C1458155,0.5
FAH,C0206624,0.4
FAH,C0268483,0.85
FAH,C0268487,0.4
FAH,C0268490,1.0
FAH,C1848724,0.4
FAH,C1879362,0.8
FAH,C4017342,0.4
FAH,C4048196,0.4
FANCD2,C0006142,0.8
FANCD2,C0015625,1.0
FANCD2,C0023467,0.4
FANCD2,C0206624,0.4
FANCD2,C0557874,0.45
FANCD2,C0677776,0.5
FANCD2,C1140680,0.6
FANCD2,C2239176,0.6
FANCD2,C2981150,0.45
FANCD2,C3160738,0.85
FANCD2,C3469521,0.85
FANCD2,C3714756,0.45
FANCD2,C4053775,0.4
FAS,C0002395,0.8
FAS,C0003089,0.4
FAS,C0003873,0.9
FAS,C0004943,0.7
FAS,C0005684,0.8
FAS,C0005695,0.7
FAS,C0006142,0.8
FAS,C0007134,0.9
FAS,C0007137,0.7
FAS,C0007193,0.65
FAS,C0010674,0.6
FAS,C0011860,0.85
FAS,C0017658,0.8
FAS,C0018939,0.4
FAS,C0019693,0.85
FAS,C0020532,0.55
FAS,C0022658,0.75
FAS,C0023467,0.85
FAS,C0023493,0.85
FAS,C0023510,0.4
FAS,C0024121,0.7
FAS,C0024141,0.9
FAS,C0024143,0.65
FAS,C0024305,0.8
FAS,C0024535,0.4
FAS,C0025202,0.8
FAS,C0026654,0.4
FAS,C0026769,0.75
FAS,C0026896,0.8
FAS,C0027540,0.65
FAS,C0027697,0.65
FAS,C0032914,0.75
FAS,C0032963,0.4
FAS,C0033141,0.4
FAS,C0033578,0.7
FAS,C0033687,0.6
FAS,C0036341,0.6
FAS,C0036529,0.4
FAS,C0037997,0.4
FAS,C0038002,0.85
FAS,C0039338,0.4
FAS,C0042170,0.6
FAS,C0079744,0.7
FAS,C0079773,0.85
FAS,C0162557,0.7
FAS,C0162739,0.7
FAS,C0206182,0.5
FAS,C0206624,0.65
FAS,C0242488,0.65
FAS,C0242698,0.55
FAS,C0279543,0.75
FAS,C0376358,0.75
FAS,C0376407,0.4
FAS,C0392788,0.55
FAS,C0400966,0.75
FAS,C0751967,0.65
FAS,C0876994,0.5
FAS,C0878544,0.65
FAS,C1260409,0.45
FAS,C1328840,1.0
FAS,C1846545,0.4
FAS,C1866119,0.7
FAS,C2717884,0.4
FAS,C3151201,0.4
FAS,C3241937,0.65
FAS,C3552634,0.45
FAS,C4016044,0.4
FAS,C4707243,0.4
FAS,C5197805,0.4
FASLG,C0001308,0.4
FASLG,C0003873,0.75
FASLG,C0004153,0.65
FASLG,C0005684,0.65
FASLG,C0005695,0.55
FASLG,C0007131,0.8
FASLG,C0007193,0.55
FASLG,C0007273,0.4
FASLG,C0011860,0.8
FASLG,C0011871,0.45
FASLG,C0011875,0.45
FASLG,C0013182,0.4
FASLG,C0019189,0.7
FASLG,C0020474,0.5
FASLG,C0024121,0.7
FASLG,C0024624,0.45
FASLG,C0025202,0.85
FASLG,C0026769,0.8
FASLG,C0027540,0.6
FASLG,C0030297,0.65
FASLG,C0032914,0.75
FASLG,C0033141,0.4
FASLG,C0033578,0.55
FASLG,C0036529,0.4
FASLG,C0039584,0.4
FASLG,C0149519,0.4
FASLG,C0153458,0.45
FASLG,C0153459,0.45
FASLG,C0153460,0.45
FASLG,C0153461,0.45
FASLG,C0153463,0.45
FASLG,C0153491,0.45
FASLG,C0153492,0.45
FASLG,C0153493,0.45
FASLG,C0162557,0.65
FASLG,C0162739,0.7
FASLG,C0206698,0.7
FASLG,C0242379,0.75
FASLG,C0242488,0.65
FASLG,C0279543,0.65
FASLG,C0280725,0.45
FASLG,C0876994,0.4
FASLG,C0878544,0.4
FASLG,C0887833,0.55
FASLG,C1328840,1.0
FASLG,C1866120,0.4
FASLG,C5676883,0.4
FASN,C0007193,0.4
FASN,C0007194,0.4
FASN,C0014877,0.4
FASN,C0018801,0.65
FASN,C0018802,0.65
FASN,C0022661,0.65
FASN,C0023827,0.65
FASN,C0025202,0.75
FASN,C0025362,0.4
FASN,C0028754,0.85
FASN,C0040034,0.4
FASN,C0040822,0.4
FASN,C0086132,0.5
FASN,C0152013,0.6
FASN,C0265610,0.4
FASN,C0279626,0.65
FASN,C0424503,0.4
FASN,C0543888,0.4
FASN,C0919267,0.7
FASN,C0948089,0.5
FASN,C1335060,0.4
FASN,C1384666,0.4
FASN,C1458155,0.75
FASN,C1510586,0.4
FASN,C1853242,0.4
FASN,C2239176,0.75
FASN,C4277682,0.4
FASN,C4551485,0.4
FBLN1,C0014175,0.5
FBLN1,C0033578,0.4
FBLN1,C1276035,0.4
FBLN1,C1842422,0.5
FBLN1,C4751506,0.4
FBLN1,C5779613,0.4
FBLN2,C0009404,0.4
FBLN2,C0043094,0.4
FBLN2,C0152021,0.4
FBLN2,C2973725,0.6
FBXO32,C0004238,0.45
FBXO32,C0026846,0.9
FBXW7,C0006142,0.75
FBXW7,C0009402,0.75
FBXW7,C0010606,0.4
FBXW7,C0014170,0.65
FBXW7,C0017638,0.75
FBXW7,C0023492,0.5
FBXW7,C0206710,0.5
FBXW7,C0279626,0.7
FBXW7,C0346629,0.75
FBXW7,C0424605,0.6
FBXW7,C0524528,0.4
FBXW7,C0555198,0.5
FBXW7,C0919532,0.4
FBXW7,C1368295,0.4
FBXW7,C1458155,0.65
FBXW7,C1535926,0.6
FBXW7,C5774202,0.6
FCER1A,C0011609,0.4
FCER1A,C0013182,0.4
FCER1A,C0029839,0.4
FCER2,C0014038,0.5
FCER2,C0019693,0.6
FCER2,C0020523,0.5
FCER2,C0030567,0.6
FCGR1A,C0006663,0.4
FCGR1A,C0018824,0.4
FCGR1A,C0079485,0.4
FCGR1A,C0157916,0.4
FCGR1A,C0157917,0.4
FCGR1A,C0157918,0.4
FCGR1A,C0409667,0.4
FCGR1A,C2938915,0.4
FCGR1A,C4016211,0.4
FDPS,C0029458,0.4
FDPS,C0162839,0.65
FDPS,C0265970,0.55
FDPS,C4225262,0.5
FEN1,C0009404,0.4
FEN1,C0024121,0.55
FEN1,C0455988,0.4
FEN1,C0677776,0.4
FFAR1,C0011860,0.9
FFAR3,C0085580,0.4
FFAR4,C2675659,0.4
FFAR4,C3554593,0.4
FGB,C0001733,0.95
FGB,C0007222,0.7
FGB,C0007273,0.55
FGB,C0010054,0.75
FGB,C0010068,0.85
FGB,C0022661,0.5
FGB,C0027051,0.75
FGB,C0029456,0.4
FGB,C0030567,0.4
FGB,C0040034,0.4
FGB,C0040053,0.65
FGB,C0087086,0.7
FGB,C0149871,0.6
FGB,C0151744,0.65
FGB,C0264694,0.45
FGB,C0272350,0.75
FGB,C0472803,0.5
FGB,C0553681,0.65
FGB,C1458140,0.45
FGB,C1963943,0.45
FGB,C2062367,0.7
FGB,C2584774,0.8
FGB,C5681639,0.4
FGB,C5681803,0.4
FGF1,C0005684,0.65
FGF1,C0005695,0.55
FGF1,C0007786,0.45
FGF1,C0008924,0.45
FGF1,C0020649,0.55
FGF1,C0023418,0.65
FGF1,C0025500,0.5
FGF1,C0027051,0.65
FGF1,C0034069,0.6
FGF1,C0036341,0.45
FGF1,C0043094,0.55
FGF1,C0151744,0.65
FGF1,C0158651,0.45
FGF1,C0919267,0.65
FGF10,C0008924,0.4
FGF10,C0008925,0.65
FGF10,C0033578,0.6
FGF10,C0152013,0.6
FGF10,C0158651,0.4
FGF10,C0158667,0.95
FGF10,C0265269,0.85
FGF10,C0456891,0.4
FGF10,C1458155,0.65
FGF10,C1861537,0.6
FGF10,C5679752,0.5
FGF10,C5774287,0.6
FGF19,C0009319,0.65
FGF19,C0021655,0.75
FGF19,C0023890,0.7
FGF19,C0027540,0.4
FGF19,C0524620,0.65
FGF19,C1306571,0.4
FGF19,C2239176,0.85
FGF2,C0005684,0.8
FGF2,C0005695,0.55
FGF2,C0005940,0.75
FGF2,C0007112,0.6
FGF2,C0008924,0.4
FGF2,C0008925,0.65
FGF2,C0011570,0.85
FGF2,C0011603,0.45
FGF2,C0011882,0.7
FGF2,C0011884,0.7
FGF2,C0014549,0.4
FGF2,C0017638,0.85
FGF2,C0017639,0.4
FGF2,C0018800,0.45
FGF2,C0019284,0.4
FGF2,C0021368,0.9
FGF2,C0022658,0.75
FGF2,C0023890,0.65
FGF2,C0025500,0.8
FGF2,C0027719,0.4
FGF2,C0027726,0.4
FGF2,C0027746,0.6
FGF2,C0029171,0.4
FGF2,C0029172,0.6
FGF2,C0029227,0.45
FGF2,C0030297,0.8
FGF2,C0031030,0.55
FGF2,C0033054,0.4
FGF2,C0033578,0.85
FGF2,C0034069,0.85
FGF2,C0035126,0.5
FGF2,C0036341,0.75
FGF2,C0038358,0.65
FGF2,C0040028,0.6
FGF2,C0085109,0.75
FGF2,C0085207,0.6
FGF2,C0151744,0.9
FGF2,C0153458,0.45
FGF2,C0153459,0.45
FGF2,C0153460,0.45
FGF2,C0153463,0.45
FGF2,C0157738,0.45
FGF2,C0158651,0.4
FGF2,C0236736,0.4
FGF2,C0242350,0.45
FGF2,C0242422,0.65
FGF2,C0270611,0.65
FGF2,C0525045,0.75
FGF2,C0555198,0.7
FGF2,C0751955,0.5
FGF21,C0002940,0.4
FGF21,C0011854,0.75
FGF21,C0011860,0.95
FGF21,C0015695,0.85
FGF21,C0015696,0.65
FGF21,C0020538,0.8
FGF21,C0028754,0.95
FGF21,C0042373,0.6
FGF21,C0400966,0.95
FGF21,C0740392,0.4
FGF21,C0752127,0.4
FGF21,C0752130,0.4
FGF21,C3241937,0.75
FGF23,C0006663,0.85
FGF23,C0085681,0.95
FGF23,C0342642,1.0
FGF23,C0349588,0.65
FGF23,C1704375,0.95
FGF23,C1876187,0.75
FGF23,C4692564,0.4
FGF23,C4693863,0.45
FGF23,C5679978,0.4
FGF7,C0000786,0.4
FGF7,C0008924,0.4
FGF7,C0008925,0.4
FGF7,C0017566,0.6
FGF7,C0023890,0.65
FGF7,C0034069,0.65
FGF7,C0035126,0.4
FGF7,C0158651,0.4
FGF7,C0273115,0.75
FGF7,C1739363,0.45
FGFR1,C0002453,0.4
FGFR1,C0004114,0.85
FGFR1,C0005586,0.65
FGFR1,C0007131,1.0
FGFR1,C0007137,0.75
FGFR1,C0008924,0.85
FGFR1,C0008925,0.8
FGFR1,C0010278,1.0
FGFR1,C0011570,0.7
FGFR1,C0011581,0.7
FGFR1,C0013338,0.5
FGFR1,C0017638,0.85
FGFR1,C0018824,0.65
FGFR1,C0020635,0.7
FGFR1,C0021359,0.55
FGFR1,C0023467,0.9
FGFR1,C0023470,0.65
FGFR1,C0024121,0.75
FGFR1,C0034012,0.65
FGFR1,C0036341,0.8
FGFR1,C0041696,0.6
FGFR1,C0079485,0.4
FGFR1,C0079541,0.65
FGFR1,C0079772,0.7
FGFR1,C0149925,0.85
FGFR1,C0157946,0.45
FGFR1,C0158651,0.5
FGFR1,C0162809,0.9
FGFR1,C0206726,0.4
FGFR1,C0220658,1.0
FGFR1,C0221405,0.5
FGFR1,C0242342,0.5
FGFR1,C0242343,0.8
FGFR1,C0265535,0.65
FGFR1,C0271577,0.5
FGFR1,C0271582,0.5
FGFR1,C0271623,0.95
FGFR1,C0334588,0.4
FGFR1,C0338503,0.6
FGFR1,C0342381,0.5
FGFR1,C0342384,0.85
FGFR1,C0345958,0.4
FGFR1,C0376634,0.7
FGFR1,C0406612,0.8
FGFR1,C0431362,0.45
FGFR1,C0432122,0.65
FGFR1,C0432283,0.95
FGFR1,C0555198,0.65
FGFR1,C0750935,0.4
FGFR1,C0751617,0.5
FGFR1,C0751688,0.6
FGFR1,C0795998,0.8
FGFR1,C1269683,0.65
FGFR1,C1292772,0.45
FGFR1,C1458155,0.85
FGFR1,C1510455,0.65
FGFR1,C1519086,0.65
FGFR1,C1563720,0.85
FGFR1,C1840379,0.4
FGFR1,C1845146,0.9
FGFR1,C2239176,0.95
FGFR1,C2874188,0.5
FGFR1,C2874189,0.5
FGFR1,C2874190,0.5
FGFR1,C2939461,0.7
FGFR1,C3150773,0.75
FGFR1,C3165106,0.4
FGFR1,C4016104,0.4
FGFR1,C4082304,0.45
FGFR1,C4331262,0.6
FGFR1,C5231391,0.4
FGFR1,C5393309,0.4
FGFR1,C5438812,0.7
FGFR1,C5542298,0.4
FGFR1,C5679898,0.5
FGFR1,C5680088,0.75
FGFR1,C5680616,0.4
FGFR2,C0001193,1.0
FGFR2,C0003090,0.4
FGFR2,C0005586,0.5
FGFR2,C0005684,0.8
FGFR2,C0005695,0.75
FGFR2,C0006142,1.0
FGFR2,C0007104,0.5
FGFR2,C0008924,0.6
FGFR2,C0008925,0.75
FGFR2,C0010273,1.0
FGFR2,C0010278,1.0
FGFR2,C0011570,0.65
FGFR2,C0011581,0.65
FGFR2,C0011757,0.4
FGFR2,C0013377,0.5
FGFR2,C0014170,0.75
FGFR2,C0020255,0.65
FGFR2,C0020534,0.65
FGFR2,C0023890,0.5
FGFR2,C0024121,0.6
FGFR2,C0024623,1.0
FGFR2,C0025362,0.45
FGFR2,C0029574,0.4
FGFR2,C0033975,0.55
FGFR2,C0036341,0.65
FGFR2,C0036572,0.55
FGFR2,C0037268,0.4
FGFR2,C0037274,0.4
FGFR2,C0037277,0.4
FGFR2,C0038356,0.9
FGFR2,C0040427,0.45
FGFR2,C0080178,0.4
FGFR2,C0149782,0.85
FGFR2,C0152013,0.9
FGFR2,C0153421,0.45
FGFR2,C0153422,0.45
FGFR2,C0153423,0.45
FGFR2,C0158651,0.4
FGFR2,C0175699,0.7
FGFR2,C0206698,0.95
FGFR2,C0206762,0.4
FGFR2,C0220658,1.0
FGFR2,C0239234,0.45
FGFR2,C0239676,0.45
FGFR2,C0240635,0.45
FGFR2,C0265269,0.9
FGFR2,C0265554,0.5
FGFR2,C0280725,0.4
FGFR2,C0346629,0.8
FGFR2,C0349204,0.55
FGFR2,C0376634,0.8
FGFR2,C0423110,0.45
FGFR2,C0452138,0.4
FGFR2,C0476089,0.75
FGFR2,C0521525,0.4
FGFR2,C0549397,0.45
FGFR2,C0584837,0.45
FGFR2,C0699791,0.85
FGFR2,C0795998,0.95
FGFR2,C0857379,0.45
FGFR2,C1306710,0.45
FGFR2,C1319315,0.6
FGFR2,C1335177,0.45
FGFR2,C1450010,0.45
FGFR2,C1458155,0.8
FGFR2,C1510455,0.75
FGFR2,C1837402,0.45
FGFR2,C1839758,0.4
FGFR2,C1842937,0.4
FGFR2,C1852406,1.0
FGFR2,C1856409,0.4
FGFR2,C1857484,0.45
FGFR2,C1860245,0.4
FGFR2,C1865070,0.5
FGFR2,C1865244,0.45
FGFR2,C1866134,0.45
FGFR2,C1867563,0.4
FGFR2,C1867564,0.4
FGFR2,C1959582,0.4
FGFR2,C2239176,0.85
FGFR2,C2930619,0.4
FGFR2,C2931196,0.6
FGFR2,C2936791,0.7
FGFR2,C3280768,0.4
FGFR2,C3281247,0.65
FGFR2,C3714756,0.65
FGFR2,C4016346,0.4
FGFR2,C4020908,0.4
FGFR2,C4023628,0.4
FGFR2,C4023749,0.4
FGFR2,C4510730,0.4
FGFR2,C4552001,0.4
FGFR2,C4755261,0.4
FGFR2,C5234850,0.85
FGFR2,C5438812,0.6
FGFR2,C5438849,0.6
FGFR2,C5438850,0.55
FGFR2,C5774323,0.4
FGFR4,C0007131,0.75
FGFR4,C0010606,0.4
FGFR4,C0023890,0.65
FGFR4,C0024623,0.75
FGFR4,C0033578,0.45
FGFR4,C0035222,0.5
FGFR4,C0038356,0.5
FGFR4,C0149782,0.65
FGFR4,C0152013,0.7
FGFR4,C0153421,0.4
FGFR4,C0153422,0.4
FGFR4,C0153423,0.4
FGFR4,C0279626,0.6
FGFR4,C0376358,0.7
FGFR4,C0585362,0.6
FGFR4,C1168401,0.65
FGFR4,C1335060,0.4
FGFR4,C2200127,0.4
FGFR4,C4016099,0.4
FH,C0007131,0.5
FH,C0342770,0.85
FH,C1708350,1.0
FH,C2936826,0.7
FH,C4274332,0.4
FLG,C0011603,0.85
FLG,C0011615,1.0
FLG,C0011616,0.7
FLG,C0013595,1.0
FLG,C0020757,0.8
FLG,C0079584,1.0
FLG,C0151908,0.85
FLG,C0162154,0.4
FLG,C0232466,0.4
FLG,C0393588,0.4
FLG,C0432300,0.4
FLG,C0678306,0.5
FLG,C1274743,0.4
FLG,C1853965,0.5
FLG,C1864155,0.4
FLG,C2675432,0.4
FLG,C2720163,0.6
FLG,C4021978,0.4
FLG,C4024876,0.4
FLG,C4551563,0.4
FLG,C5231391,0.4
FLG,C5848159,0.4
FLT1,C0006287,0.8
FLT1,C0007134,0.9
FLT1,C0007137,0.75
FLT1,C0008449,0.4
FLT1,C0011884,0.7
FLT1,C0018923,0.65
FLT1,C0023890,0.65
FLT1,C0025202,0.9
FLT1,C0029422,0.4
FLT1,C0032914,1.0
FLT1,C0037286,0.5
FLT1,C0041948,0.5
FLT1,C0152013,0.7
FLT1,C0271084,0.65
FLT1,C0279680,0.5
FLT1,C0699790,0.65
FLT1,C0854893,0.4
FLT1,C1458155,0.8
FLT1,C1510586,0.4
FLT1,C2937358,0.7
FLT1,C4277682,0.4
FLT3,C0023449,1.0
FLT3,C0023467,1.0
FLT3,C0023479,0.7
FLT3,C0023487,0.95
FLT3,C0023518,0.75
FLT3,C0026764,0.7
FLT3,C0026998,0.6
FLT3,C0033578,0.45
FLT3,C0038002,0.55
FLT3,C0040053,0.5
FLT3,C0087086,0.4
FLT3,C0376358,0.7
FLT3,C0522631,0.75
FLT3,C1292774,0.4
FLT3,C1319315,0.4
FLT3,C1335469,0.45
FLT3,C1879321,0.6
FLT3,C1961099,0.85
FLT3,C1961102,0.95
FLT3,C1963943,0.4
FLT3,C2239176,0.75
FLT3,C2826037,0.4
FLT3,C2826048,0.4
FLT3,C2930974,0.5
FLT3,C4225628,0.4
FLT3,C5395080,0.4
FLT3,C5680319,0.4
FLT4,C0024236,0.8
FLT4,C0032460,0.5
FLT4,C0039538,0.4
FLT4,C0039685,0.75
FLT4,C0278883,0.6
FLT4,C0279702,0.8
FLT4,C0455988,0.45
FLT4,C0699790,0.5
FLT4,C1704423,1.0
FLT4,C1865871,0.45
FLT4,C5394062,0.6
FN1,C0000786,0.5
FN1,C0003504,0.5
FN1,C0006142,0.75
FN1,C0007097,0.85
FN1,C0009402,0.7
FN1,C0011849,0.8
FN1,C0011881,0.9
FN1,C0017636,0.75
FN1,C0017662,0.55
FN1,C0017668,0.65
FN1,C0020538,0.95
FN1,C0027626,0.4
FN1,C0027726,0.65
FN1,C0029866,0.45
FN1,C0034069,0.85
FN1,C0085762,0.5
FN1,C0149721,0.55
FN1,C0155568,0.4
FN1,C0156147,0.4
FN1,C0264774,0.4
FN1,C0278752,0.4
FN1,C0278878,0.4
FN1,C0345967,0.6
FN1,C0392400,0.4
FN1,C0403557,0.4
FN1,C0432221,0.9
FN1,C0553707,0.4
FN1,C1332338,0.4
FN1,C1368683,0.6
FN1,C1458155,0.75
FN1,C1514422,0.4
FN1,C1561643,0.65
FN1,C1866075,0.5
FN1,C3888104,0.7
FN1,C4746986,0.4
FN1,C4759767,0.65
FN1,C5779632,0.45
FNDC5,C0018800,0.4
FNDC5,C0020538,0.75
FNDC5,C0021368,0.85
FNDC5,C0242698,0.4
FNDC5,C0553980,0.4
FOLH1,C0007785,0.45
FOLH1,C0009402,0.6
FOLH1,C0011570,0.55
FOLH1,C0011581,0.55
FOLH1,C0033578,0.85
FOLH1,C0036341,0.85
FOLH1,C0162871,0.55
FOLR2,C0006142,0.5
FOLR2,C0400966,0.4
FOLR2,C1510586,0.4
FOLR2,C1845026,0.4
FOLR2,C1866558,0.4
FOLR2,C3241937,0.55
FOS,C0003469,0.75
FOS,C0005398,0.4
FOS,C0014175,0.65
FOS,C0014544,0.8
FOS,C0018843,0.4
FOS,C0019080,0.65
FOS,C0020429,0.7
FOS,C0020538,0.7
FOS,C0024121,0.75
FOS,C0027765,0.5
FOS,C0028754,0.65
FOS,C0035126,0.7
FOS,C0038220,0.65
FOS,C0040997,0.4
FOS,C0085084,0.4
FOS,C0154536,0.45
FOS,C0157916,0.4
FOS,C0157917,0.4
FOS,C0157918,0.4
FOS,C0205788,0.65
FOS,C0221032,0.6
FOS,C0235032,0.65
FOS,C0236736,0.45
FOS,C0259779,0.65
FOS,C0270611,0.65
FOS,C0409667,0.4
FOS,C0677886,0.4
FOS,C0740392,0.55
FOS,C1458155,0.75
FOS,C1862939,0.4
FOS,C2239176,0.75
FOS,C3887506,0.4
FOSB,C0013386,0.4
FOSB,C0014544,0.65
FOSB,C0021122,0.4
FOSB,C0023903,0.4
FOSB,C0024121,0.65
FOSB,C0026650,0.6
FOSB,C0029227,0.4
FOSB,C0033054,0.4
FOSB,C0157916,0.4
FOSB,C0157917,0.4
FOSB,C0157918,0.4
FOSB,C0205788,0.75
FOSB,C0236736,0.4
FOSB,C0409667,0.4
