Compound ID,"	Common name",ChemblID,CAS,PubchemID,Formula,related targets,Protein Name,Gene Symbol,UniprotID,Target Level,No. of Literature Evidence
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T34N64,NA,MIR29B1,NA,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T33JS5,CCN family member 2,CCN2,P29279,C,4Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T88WHQ,B-lymphocyte antigen CD19,CD19,P15391,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T13YN2,Bcl-2-like protein 1,Bcl2l1,Q64373,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T77QE6,Thrombospondin-4,THBS4,P35443,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T94H37,Cadherin-1,CDH1,P12830,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T06SWE,Hematopoietic progenitor cell antigen CD34,CD34,P28906,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T42EAZ,Vascular endothelial growth factor A,VEGFA,P15692,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T53Z7Y,Transcriptional coactivator YAP1,YAP1,P46937,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T82JWE,Cellular tumor antigen p53,TP53,P04637,C,5Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T46K2X,Heat shock 70 kDa protein 4,HSPA4,P34932,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T40FOE,NA,MIR7-1,NA,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T84RJ0,NA,MIR7-2,NA,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T31NKI,NA,MIR7-3,NA,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T27M4K,Rho GTPase-activating protein 7,DLC1,Q96QB1,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,C,3Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T81X6W,Endoplasmin,HSP90B1,P14625,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T10ICM,Oxidized low-density lipoprotein receptor 1,OLR1,P78380,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T86ROZ,Heme oxygenase 1,HMOX1,P09601,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T89GNB,Fascin,FSCN1,Q16658,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T28HOM,Leptin,LEP,P41159,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T57L0X,Oxysterols receptor LXR-alpha,NR1H3,Q13133,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T17A6S,VIP peptides [Cleaved intoIntestinal peptide PHV-42,VIP,P01282,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T04UTZ,G1/S-specific cyclin-E1,CCNE1,P24864,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T38JCD,DNA-binding protein inhibitor ID-1,ID1,P41134,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T49TDM,Matrix metalloproteinase-9,MMP9,P14780,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T77W6N,"Thioredoxin reductase 1, cytoplasmic",TXNRD1,Q16881,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T16T9T,Krueppel-like factor 15,KLF15,Q9UIH9,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T28K6X,Insulin receptor substrate 1,IRS1,P35568,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T25NSJ,Mitogen-activated protein kinase 3,MAPK3,P27361,C,3Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T79WXA,Mitogen-activated protein kinase 1,MAPK1,P28482,C,3Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T36Q35,Tumor-associated calcium signal transducer 2,TACSTD2,P09758,C,3Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T02QZI,NADPH oxidase 5,NOX5,Q96PH1,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T85K8L,Forkhead box protein O1,FOXO1,Q12778,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T28HCY,Presenilin-1,PSEN1,P49768,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T44JTS,Zinc finger and BTB domain-containing protein 7A,ZBTB7A,O95365,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T80TUC,Apoptosis regulator BAX,BAX,Q07812,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T54CIF,Interleukin-8,CXCL8,P10145,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T02DKV,Gastrin [Cleaved intoGastrin-71,GAST,P01350,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T15JRW,"Interferon alpha-inducible protein 27, mitochondrial",IFI27,P40305,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T95DSF,Tuberin,TSC2,P49815,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T19AGJ,Tumor necrosis factor ligand superfamily member 13B,TNFSF13B,Q9Y275,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T71BDH,Mitogen-activated protein kinase 14,MAPK14,Q16539,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T85U8U,Caspase-3,CASP3,P42574,C,4Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T67ZT3,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PTEN,P60484,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T84FSA,Forkhead box protein O3,FOXO3,O43524,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T23RWU,Type-1 angiotensin II receptor,AGTR1,P30556,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T82ALJ,Glycogen synthase kinase-3 beta,GSK3B,P49841,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T20JZ2,Androgen receptor,AR,P10275,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T17UP9,C-C motif chemokine 2,CCL2,P13500,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T70VMI,"Nitric oxide synthase, brain",NOS1,P29475,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T20MBF,Serotransferrin,TF,P02787,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T52ARL,Suppressor of cytokine signaling 3,SOCS3,O14543,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T24UPH,NA,MIR206,NA,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T33OSQ,Sterol regulatory element-binding protein 1,SREBF1,P36956,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T10HL8,Intercellular adhesion molecule 1,ICAM1,P05362,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T69NG6,Interleukin-10,IL10,P22301,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T20E5P,Cytochrome b-245 heavy chain,CYBB,P04839,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T50VJF,Osteopontin,SPP1,P10451,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T78MPR,Synaptophysin,SYP,P08247,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T33VZN,Retinoic acid receptor beta,RARB,P10826,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T30C8X,Peripheral myelin protein 22,PMP22,Q01453,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T00CXT,Prostaglandin G/H synthase 1,PTGS1,P23219,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T79KQO,NF-kappa-B inhibitor alpha,NFKBIA,P25963,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T95IYZ,Adiponectin,ADIPOQ,Q15848,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T64BTV,Interleukin-1 beta,IL1B,P01584,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T41BJ0,NA,MIR130A,NA,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T98PLL,Reversion-inducing cysteine-rich protein with Kazal motifs,RECK,O95980,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T37PX5,Zinc finger protein GLI1,GLI1,P08151,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T44Z3T,Metastasis-associated protein MTA1,MTA1,Q13330,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T53AOE,Transforming growth factor beta-1 proprotein [Cleaved intoLatency-associated peptide,TGFB1,P01137,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T88AJI,Hypoxia-inducible factor 1-alpha,HIF1A,Q16665,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T60I6V,E3 SUMO-protein ligase PIAS3,PIAS3,Q9Y6X2,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T38ILG,Zinc finger protein PLAGL1,PLAGL1,Q9UM63,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T49UAP,Ras-specific guanine nucleotide-releasing factor 1,RASGRF1,Q13972,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T43BVC,Basigin,BSG,P35613,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T75CHS,NA,MIR15A,NA,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T49PL1,Low-density lipoprotein receptor,LDLR,P01130,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T33OPP,Interleukin-6,IL6,P05231,C,2Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T15URL,Cathelicidin antimicrobial peptide,CAMP,P49913,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T68XO1,"Indoleamine 2,3-dioxygenase 1",IDO1,P14902,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T18UDY,Synapsin-1,SYN1,P17600,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T95Z7B,Polycomb complex protein BMI-1,BMI1,P35226,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T74D4Y,CASP8 and FADD-like apoptosis regulator,CFLAR,O15519,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T09KPZ,Vimentin,VIM,P08670,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T06URY,Transcription factor Sp1,SP1,P08047,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T11N8F,NA,MIR7641-1,NA,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T91MKC,Runt-related transcription factor 2,RUNX2,Q13950,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T32IXS,Integrin alpha-M,ITGAM,P11215,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T83YZD,Acetylcholinesterase,ACHE,P22303,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T05WYT,CDGSH iron-sulfur domain-containing protein 2,CISD2,Q8N5K1,C,1Reference(s)
C1265,Curcumin,CHEMBL116438,458-37-7,5281767,C21H20O6,T09H2Z,"Nitric oxide synthase, inducible",NOS2,P35228,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T41BXR,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",SIRT3,Q9NTG7,A,2Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T62JK9,NA,UGT1A,NA,A,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T49ORJ,Peroxisome proliferator-activated receptor alpha,PPARA,Q07869,A,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T06RMZ,Nuclear factor NF-kappa-B p105 subunit,NFKB1,P19838,A,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T23P74,Caspase-9,CASP9,P55211,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T34Y8V,Oxysterols receptor LXR-beta,NR1H2,P55055,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T34U48,A disintegrin and metalloproteinase with thrombospondin motifs 5,ADAMTS5,Q9UNA0,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T39RV3,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K1,Q02750,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T23VMI,Tumor necrosis factor,TNF,P01375,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T33OPP,Interleukin-6,IL6,P05231,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T62P0D,Collagenase 3,MMP13,P45452,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T25UYT,Dual specificity mitogen-activated protein kinase kinase 4,MAP2K4,P45985,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T78VUO,RAF proto-oncogene serine/threonine-protein kinase,RAF1,P04049,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T54CIF,Interleukin-8,CXCL8,P10145,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T85U8U,Caspase-3,CASP3,P42574,C,1Reference(s)
C1266,Cyanidin,CHEMBL404515,NA,128861,C15H10O6,T09H2Z,"Nitric oxide synthase, inducible",NOS2,P35228,C,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T36KIV,Pancreatic alpha-amylase,AMY2A,P04746,A,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T30D9G,Superoxide dismutase [Cu-Zn],SOD1,P00441,B,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,C,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,C,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T17CNB,Thioredoxin,TXN,P10599,C,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T64UH1,"Nitric oxide synthase, endothelial",NOS3,P29474,C,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T82JWE,Cellular tumor antigen p53,TP53,P04637,C,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T23VMI,Tumor necrosis factor,TNF,P01375,C,1Reference(s)
C1267,CyanidinChloride,CHEMBL511367,NA,68247,C15H10O6.ClH,T54CIF,Interleukin-8,CXCL8,P10145,C,1Reference(s)
C1268,Cyasterone,CHEMBL494249,17086-76-9,119444,C29H44O8,T43N2D,Epidermal growth factor receptor,EGFR,P00533,A,1Reference(s)
C1269,CyclicAdenosineMonophosphate,CHEMBL316966,NA,6076,C10H12N5O6P,T20VPX,Cyclin-dependent-like kinase 5,CDK5,Q00535,A,1Reference(s)
C1269,CyclicAdenosineMonophosphate,CHEMBL316966,NA,6076,C10H12N5O6P,T83BVT,Mitochondrial 2-oxodicarboxylate carrier,SLC25A21,Q9BQT8,A,1Reference(s)
C1269,CyclicAdenosineMonophosphate,CHEMBL316966,NA,6076,C10H12N5O6P,T16MRU,"NACHT, LRR and PYD domains-containing protein 3",NLRP3,Q96P20,B,1Reference(s)
C1269,CyclicAdenosineMonophosphate,CHEMBL316966,NA,6076,C10H12N5O6P,T78PK3,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA,P17612,C,1Reference(s)
C1269,CyclicAdenosineMonophosphate,CHEMBL316966,NA,6076,C10H12N5O6P,T56FPY,CD81 antigen,CD81,P60033,C,1Reference(s)
C1269,CyclicAdenosineMonophosphate,CHEMBL316966,NA,6076,C10H12N5O6P,T92AMR,Hepatocyte growth factor receptor,MET,P08581,C,1Reference(s)
C1270,Cyclohexanone,CHEMBL18850,NA,7967,C6H10O,T67KTV,Transient receptor potential cation channel subfamily V member 1,TRPV1,Q8NER1,A,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T26KIE,Transcription factor AP-1,JUN,P05412,A,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T68OIU,CREB-regulated transcription coactivator 1,CRTC1,Q6UUV9,A,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T03OGP,CCN family member 1,CCN1,O00622,A,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T29MD1,Mitogen-activated protein kinase 8,MAPK8,P45983,A,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T93VFT,Endothelin-1,EDN1,P05305,A,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,C,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T80TUC,Apoptosis regulator BAX,BAX,Q07812,C,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T42K6K,M-phase inducer phosphatase 3,CDC25C,P30307,C,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T40SWE,Glutamate carboxypeptidase 2,FOLH1,Q04609,C,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T86ROZ,Heme oxygenase 1,HMOX1,P09601,C,1Reference(s)
C1271,Cycloheximide,CHEMBL123292,66-81-9,6197,C15H23NO4,T25NV9,TAR DNA-binding protein 43,TARDBP,Q13148,C,1Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T84AR4,Smoothened homolog,SMO,Q99835,A,13Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T35OPL,Sonic hedgehog protein,SHH,Q15465,A,15Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T50OPC,Indian hedgehog protein,IHH,Q14623,A,2Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T32MXJ,7-dehydrocholesterol reductase,DHCR7,Q9UBM7,A,1Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T97FEF,Broad substrate specificity ATP-binding cassette transporter ABCG2,ABCG2,Q9UNQ0,A,1Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T55IBP,Zinc finger protein SNAI1,SNAI1,O95863,C,1Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T12IEI,Cadherin-2,CDH2,P19022,C,1Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T94H37,Cadherin-1,CDH1,P12830,C,1Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T37PX5,Zinc finger protein GLI1,GLI1,P08151,C,2Reference(s)
C1272,Cyclopamine,CHEMBL254129,4449-51-8,442972,C27H41NO2,T37ADS,Early growth response protein 1,EGR1,P18146,C,1Reference(s)
C1273,Cysteamine,CHEMBL602,60-23-1,6058,C2H7NS,T26FBV,Protein-glutamine gamma-glutamyltransferase 2,TGM2,P21980,A,2Reference(s)
C1273,Cysteamine,CHEMBL602,60-23-1,6058,C2H7NS,T80TUC,Apoptosis regulator BAX,BAX,Q07812,B,1Reference(s)
C1274,Cytidine5'-Phosphate,CHEMBL307679,63-37-6,6131,C9H14N3O8P,T05PVA,"Alpha-2,8-sialyltransferase 8B",ST8SIA2,Q92186,A,1Reference(s)
C1274,Cytidine5'-Phosphate,CHEMBL307679,63-37-6,6131,C9H14N3O8P,T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,B,1Reference(s)
C1274,Cytidine5'-Phosphate,CHEMBL307679,63-37-6,6131,C9H14N3O8P,T57FUN,Beclin-1,BECN1,Q14457,C,1Reference(s)
C1274,Cytidine5'-Phosphate,CHEMBL307679,63-37-6,6131,C9H14N3O8P,T37SV3,Occludin,OCLN,Q16625,C,1Reference(s)
C1274,Cytidine5'-Phosphate,CHEMBL307679,63-37-6,6131,C9H14N3O8P,T16A2X,Catalase,CAT,P04040,C,1Reference(s)
C1274,Cytidine5'-Phosphate,CHEMBL307679,63-37-6,6131,C9H14N3O8P,T32PI2,Programmed cell death 1 ligand 1,CD274,Q9NZQ7,C,1Reference(s)
C1275,CytidineDiphosphate,CHEMBL425252,63-38-7,6132,C9H15N3O11P2,T64X48,C-X-C chemokine receptor type 4,CXCR4,P61073,C,1Reference(s)
C1276,Cytisine,CHEMBL497939,485-35-8,10235,C11H14N2O,T22H7B,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4,P43681,A,4Reference(s)
C1277,CytochalasinB,CHEMBL411729,14930-96-2,5311281,C29H37NO5,T42PUG,"Solute carrier family 2, facilitated glucose transporter member 1",SLC2A1,P11166,A,5Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T91W8B,All-trans-retinol dehydrogenase [NAD(+)] ADH4,ADH4,P08319,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T03VS9,Protein-tyrosine kinase 2-beta,PTK2B,Q14289,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T44WZO,Alcohol dehydrogenase 1C,ADH1C,P00326,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T12T4H,Brain-derived neurotrophic factor,BDNF,P23560,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T50SX0,Nuclear receptor subfamily 1 group I member 2,NR1I2,O75469,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T85U8U,Caspase-3,CASP3,P42574,A,2Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T63YAO,Caveolin-1,CAV1,Q03135,A,2Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T01QLH,Estrogen receptor,ESR1,P03372,A,5Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T12PIB,Lysosomal alpha-glucosidase,GAA,P10253,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T32OC4,"Aldehyde dehydrogenase, mitochondrial",ALDH2,P05091,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T54G8J,Protein kinase C delta type,PRKCD,Q05655,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T22MME,Quinone oxidoreductase,CRYZ,Q08257,A,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T04AHN,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,HSD3B2,P26439,B,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T84W8G,Aryl hydrocarbon receptor,AHR,P35869,B,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T23K1O,Calmodulin,CALM3;CALML2;CAM3;CAMC;CAMIII,P62158,B,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T44LWL,Transcription factor p65,RELA,Q04206,B,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T09TS5,Gamma-aminobutyric acid type B receptor subunit 1,GABBR1,Q9UBS5,B,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T74ETU,Steroid 21-hydroxylase,CYP21A2,P08686,B,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T50WUM,"Leucine--tRNA ligase, cytoplasmic",LARS1,Q9P2J5,B,1Reference(s)
C1278,Daidzein,CHEMBL8145,486-66-8,5281708,C15H10O4,T05O6O,Estrogen receptor beta,ESR2,Q92731,B,5Reference(s)
